STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	SPOPARST	SPOPCRIM	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	SVIOL	SPROPERTY	SMURDER	SRAPE	SROBBERY	SAGASSLT	SBURGLRY	SLARCENY	SMVTHEFT	SARSON
9999	1	8	2436	46	97	853175	791744	2323	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2437	46	99	853175	791744	182330	3	3	100	1	3	0	0	0	1	0	2	1	0
9999	1	8	2438	46	101	853175	791744	6388	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2439	46	103	853175	791744	107006	3	3	100	1	1	0	0	0	1	0	1	0	0
9999	1	8	2440	46	105	853175	791744	3056	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2441	46	107	853175	791744	2410	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2442	46	109	853175	791744	10279	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2443	46	111	853175	791744	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2444	46	113	853175	791744	14252	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2445	46	115	853175	791744	6668	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2446	46	117	853175	791744	2982	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2447	46	119	853175	791744	1455	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2448	46	121	853175	791744	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2449	46	123	853175	791744	5468	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2450	46	125	853175	791744	8372	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2451	46	127	853175	791744	12973	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2452	46	129	853175	791744	5549	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2453	46	135	853175	791744	22779	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2454	46	137	853175	791744	2840	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2455	46	777	853175	791744	0	9	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2456	47	1	6549352	6519911	49410	9	8	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2457	47	3	6549352	6519911	46217	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2458	47	5	6549352	6519911	16281	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2459	47	7	6549352	6519911	12869	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2460	47	9	6549352	6519911	125925	6	6	100	1	1	0	0	0	1	0	1	1	0
9999	1	8	2461	47	11	6549352	6519911	102810	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2462	47	13	6549352	6519911	40229	8	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2463	47	15	6549352	6519911	13808	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2464	47	17	6549352	6519911	28598	8	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2465	47	19	6549352	6519911	57479	4	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2466	47	21	6549352	6519911	39692	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2467	47	23	6549352	6519911	17406	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2468	47	25	6549352	6519911	31478	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2469	47	27	6549352	6519911	7777	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2470	47	29	6549352	6519911	35538	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2471	47	31	6549352	6519911	53642	5	5	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2472	47	33	6549352	6519911	14635	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2473	47	35	6549352	6519911	57939	4	4	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2474	47	37	6549352	6519911	662275	10	10	100	7	6	0	0	0	7	0	3	3	2
9999	1	8	2475	47	39	6549352	6519911	11677	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2476	47	41	6549352	6519911	19325	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2477	47	43	6549352	6519911	50540	8	8	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2478	47	45	6549352	6519911	38289	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2479	47	47	6549352	6519911	38866	8	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2480	47	49	6549352	6519911	17955	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2481	47	51	6549352	6519911	41273	9	11	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2482	47	53	6549352	6519911	49521	10	10	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2483	47	55	6549352	6519911	28662	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2484	47	57	6549352	6519911	22762	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2485	47	59	6549352	6519911	68312	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2486	47	61	6549352	6519911	13479	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2487	47	63	6549352	6519911	63358	5	5	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2488	47	65	6549352	6519911	352539	14	14	100	4	3	0	0	0	4	0	2	2	1
9999	1	8	2489	47	67	6549352	6519911	6662	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2490	47	69	6549352	6519911	26164	6	6	99.671	0	0	0	0	0	0	0	0	0	0
9999	1	8	2491	47	71	6549352	6519911	26098	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2492	47	73	6549352	6519911	56933	5	6	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2493	47	75	6549352	6519911	18140	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2494	47	77	6549352	6519911	28188	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2495	47	79	6549352	6519911	32259	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2496	47	81	6549352	6519911	24231	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2497	47	83	6549352	6519911	8275	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2498	47	85	6549352	6519911	18212	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2499	47	87	6549352	6519911	11515	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2500	47	89	6549352	6519911	52429	6	7	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2501	47	91	6549352	6519911	17949	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2502	47	93	6549352	6519911	448758	4	4	100	5	4	0	0	0	5	0	2	2	1
9999	1	8	2503	47	95	6549352	6519911	7729	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2504	47	97	6549352	6519911	27876	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2505	47	99	6549352	6519911	42102	7	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2506	47	101	6549352	6519911	11946	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2507	47	103	6549352	6519911	33778	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2508	47	105	6549352	6519911	51020	3	3	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2509	47	107	6549352	6519911	52510	6	6	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2510	47	109	6549352	6519911	26232	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2511	47	111	6549352	6519911	22872	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2512	47	113	6549352	6519911	99102	5	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2513	47	115	6549352	6519911	28485	6	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2514	47	117	6549352	6519911	31328	6	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2515	47	119	6549352	6519911	84644	4	4	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2516	47	121	6549352	6519911	11648	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2517	47	123	6549352	6519911	45553	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2518	47	125	6549352	6519911	187458	5	5	100	2	2	0	0	0	2	0	1	1	0
9999	1	8	2519	47	127	6549352	6519911	6306	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2520	47	129	6549352	6519911	21954	4	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2521	47	131	6549352	6519911	31044	7	9	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2522	47	133	6549352	6519911	22131	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2523	47	135	6549352	6519911	7877	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2524	47	137	6549352	6519911	5110	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2525	47	139	6549352	6519911	16700	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2526	47	141	6549352	6519911	73968	7	7	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2527	47	143	6549352	6519911	32763	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2528	47	145	6549352	6519911	49911	6	7	100	1	0	0	0	0	1	0	0	0	0
9999	1	8	2529	47	147	6549352	6519911	67803	6	9	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2530	47	149	6549352	6519911	286282	7	6	100	3	3	0	0	0	3	0	1	1	1
9999	1	8	2531	47	151	6549352	6519911	22017	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2532	47	153	6549352	6519911	14861	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2533	47	155	6549352	6519911	94707	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2534	47	157	6549352	6519911	944655	15	14	100	10	8	0	0	0	10	0	4	4	2
9999	1	8	2535	47	159	6549352	6519911	19113	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2536	47	161	6549352	6519911	13401	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2537	47	163	6549352	6519911	156946	8	9	100	2	1	0	0	0	2	0	1	1	0
9999	1	8	2538	47	165	6549352	6519911	177307	11	11	100	2	2	0	0	0	2	0	1	1	0
9999	1	8	2539	47	167	6549352	6519911	61867	6	6	100	1	1	0	0	0	1	0	0	0	0
9999	1	8	2540	47	169	6549352	6519911	7838	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2541	47	171	6549352	6519911	18078	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2542	47	173	6549352	6519911	19149	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2543	47	175	6549352	6519911	5607	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2544	47	177	6549352	6519911	40096	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2545	47	179	6549352	6519911	126447	5	6	100	1	1	0	0	0	1	0	1	1	0
9999	1	8	2546	47	181	6549352	6519911	16972	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2547	47	183	6549352	6519911	34398	7	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2548	47	185	6549352	6519911	26422	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2549	47	187	6549352	6519911	203339	7	7	100	2	2	0	0	0	2	0	1	1	1
9999	1	8	2550	47	189	6549352	6519911	124180	5	5	100	1	1	0	0	0	1	0	1	1	0
9999	1	8	2551	48	1	26956958	26852530	58225	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2552	48	3	26956958	26852530	17458	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2553	48	5	26956958	26852530	88206	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2554	48	7	26956958	26852530	24845	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2555	48	9	26956958	26852530	5232	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2556	48	11	26956958	26852530	1975	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2557	48	13	26956958	26852530	47991	5	5	40.493	0	0	0	0	0	0	0	0	0	0
9999	1	8	2558	48	15	26956958	26852530	29160	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2559	48	17	26956958	26852530	7156	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2560	48	19	26956958	26852530	20763	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2561	48	21	26956958	26852530	76757	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2562	48	23	26956958	26852530	3615	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2563	48	25	26956958	26852530	33269	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2564	48	27	26956958	26852530	331701	14	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2565	48	29	26956958	26852530	1855534	29	30	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2566	48	31	26956958	26852530	10853	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2567	48	33	26956958	26852530	640	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2568	48	35	26956958	26852530	16433	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2569	48	37	26956958	26852530	94379	7	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2570	48	39	26956958	26852530	336758	21	21	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2571	48	41	26956958	26852530	206577	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2572	48	43	26956958	26852530	9357	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2573	48	45	26956958	26852530	1527	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2574	48	47	26956958	26852530	7298	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2575	48	49	26956958	26852530	37936	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2576	48	51	26956958	26852530	17284	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2577	48	53	26956958	26852530	43274	6	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2578	48	55	26956958	26852530	39804	4	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2579	48	57	26956958	26852530	19883	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2580	48	59	26956958	26852530	13626	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2581	48	61	26956958	26852530	422772	21	19	99.487	0	0	0	0	0	0	0	0	0	0
9999	1	8	2582	48	63	26956958	26852530	12505	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2583	48	65	26956958	26852530	6015	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2584	48	67	26956958	26852530	30126	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2585	48	69	26956958	26852530	8068	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2586	48	71	26956958	26852530	37480	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2587	48	73	26956958	26852530	51048	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2588	48	75	26956958	26852530	1072	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2589	48	77	26956958	26852530	10485	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2590	48	79	26956958	26852530	3008	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2591	48	81	26956958	26852530	3205	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2592	48	83	26956958	26852530	5520	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2593	48	85	26956958	26852530	878637	16	22	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2594	48	87	26956958	26852530	3135	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2595	48	89	26956958	26852530	20873	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2596	48	91	26956958	26852530	121748	4	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2597	48	93	26956958	26852530	13634	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2598	48	95	26956958	26852530	4059	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2599	48	97	26956958	26852530	16204	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2600	48	99	26956958	26852530	76901	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2601	48	101	26956958	26852530	1450	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2602	48	103	26956958	26852530	4915	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2603	48	105	26956958	26852530	3860	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2604	48	107	26956958	26852530	4861	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2605	48	109	26956958	26852530	2264	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2606	48	111	26956958	26852530	7185	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2607	48	113	26956958	26852530	2526160	35	39	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2608	48	115	26956958	26852530	13902	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2609	48	117	26956958	26852530	19251	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2610	48	119	26956958	26852530	5276	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2611	48	121	26956958	26852530	750632	24	31	99.8535	0	0	0	0	0	0	0	0	0	0
9999	1	8	2612	48	123	26956958	26852530	20769	3	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2613	48	125	26956958	26852530	2268	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2614	48	127	26956958	26852530	11207	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2615	48	129	26956958	26852530	3510	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2616	48	131	26956958	26852530	8174	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2617	48	133	26956958	26852530	17498	6	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2618	48	135	26956958	26852530	153741	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2619	48	137	26956958	26852530	1872	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2620	48	139	26956958	26852530	157805	10	14	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2621	48	141	26956958	26852530	839969	10	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2622	48	143	26956958	26852530	40406	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2623	48	145	26956958	26852530	15391	4	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2624	48	147	26956958	26852530	31245	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2625	48	149	26956958	26852530	25071	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2626	48	151	26956958	26852530	3861	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2627	48	153	26956958	26852530	4475	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2628	48	155	26956958	26852530	1273	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2629	48	157	26956958	26852530	673459	11	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2630	48	159	26956958	26852530	10751	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2631	48	161	26956958	26852530	19749	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2632	48	163	26956958	26852530	18413	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2633	48	165	26956958	26852530	19414	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2634	48	167	26956958	26852530	312693	17	16	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2635	48	169	26956958	26852530	6329	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2636	48	171	26956958	26852530	25665	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2637	48	173	26956958	26852530	1266	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2638	48	175	26956958	26852530	7583	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2639	48	177	26956958	26852530	20584	4	4	95.9884	0	0	0	0	0	0	0	0	0	0
9999	1	8	2640	48	179	26956958	26852530	23359	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2641	48	181	26956958	26852530	122522	14	13	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2642	48	183	26956958	26852530	124201	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2643	48	185	26956958	26852530	27122	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2644	48	187	26956958	26852530	147077	4	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2645	48	189	26956958	26852530	35877	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2646	48	191	26956958	26852530	3234	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2647	48	193	26956958	26852530	6986	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2648	48	195	26956958	26852530	4403	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2649	48	197	26956958	26852530	3332	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2650	48	199	26956958	26852530	55970	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2651	48	201	26956958	26852530	4426301	44	45	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2652	48	203	26956958	26852530	67669	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2653	48	205	26956958	26852530	6154	1	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2654	48	207	26956958	26852530	5919	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2655	48	209	26956958	26852530	182102	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2656	48	211	26956958	26852530	4285	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2657	48	213	26956958	26852530	79040	8	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2658	48	215	26956958	26852530	831477	24	23	99.5046	0	0	0	0	0	0	0	0	0	0
9999	1	8	2659	48	217	26956958	26852530	35000	5	5	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2660	48	219	26956958	26852530	23880	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2661	48	221	26956958	26852530	52960	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2662	48	223	26956958	26852530	35911	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2663	48	225	26956958	26852530	22885	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2664	48	227	26956958	26852530	36701	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2665	48	229	26956958	26852530	3304	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2666	48	231	26956958	26852530	85078	8	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2667	48	233	26956958	26852530	20045	3	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2668	48	235	26956958	26852530	1625	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2669	48	237	26956958	26852530	9006	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2670	48	239	26956958	26852530	14833	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2671	48	241	26956958	26852530	35866	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2672	48	243	26956958	26852530	2245	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2673	48	245	26956958	26852530	254166	7	7	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2674	48	247	26956958	26852530	5270	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2675	48	249	26956958	26852530	41265	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2676	48	251	26956958	26852530	156704	8	10	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2677	48	253	26956958	26852530	19903	5	6	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2678	48	255	26956958	26852530	15246	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2679	48	257	26956958	26852530	110578	6	8	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2680	48	259	26956958	26852530	39150	2	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2681	48	261	26956958	26852530	414	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2682	48	263	26956958	26852530	812	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2683	48	265	26956958	26852530	50395	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2684	48	267	26956958	26852530	4488	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2685	48	269	26956958	26852530	287	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2686	48	271	26956958	26852530	1937	2	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2687	48	273	26956958	26852530	32337	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2688	48	275	26956958	26852530	3803	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2689	48	277	26956958	26852530	49680	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2690	48	279	26956958	26852530	12871	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2691	48	281	26956958	26852530	18491	4	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2692	48	283	26956958	26852530	7547	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2693	48	285	26956958	26852530	19809	4	4	98.8755	0	0	0	0	0	0	0	0	0	0
9999	1	8	2694	48	287	26956958	26852530	16755	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2695	48	289	26956958	26852530	15694	3	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2696	48	291	26956958	26852530	77741	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2697	48	293	26956958	26852530	23461	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2698	48	295	26956958	26852530	3564	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2699	48	297	26956958	26852530	12036	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2700	48	299	26956958	26852530	19609	4	4	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2701	48	301	26956958	26852530	100	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2702	48	303	26956958	26852530	292974	9	9	99.1969	0	0	0	0	0	0	0	0	0	0
9999	1	8	2703	48	305	26956958	26852530	5721	3	3	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2704	48	307	26956958	26852530	8418	2	2	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2705	48	309	26956958	26852530	241247	17	16	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2706	48	311	26956958	26852530	784	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	1	8	2707	48	313	26956958	26852530	13892	2	2	100	0	0	0	0	0	0	0	0	0	0
